resnext50_32x4d
epoch	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
12	0.870000	0.907500	0.922500	0.885000	0.955000	0.930000	0.902500	0.947500	0.822500	0.892500	0.857500	0.942500	0.867500	0.797500	0.885000	0.872500	0.737500	0.920000	0.925000	0.800000	
13	0.882500	0.925000	0.950000	0.967500	0.950000	0.927500	0.905000	0.965000	0.820000	0.895000	0.905000	0.912500	0.815000	0.805000	0.892500	0.772500	0.867500	0.890000	0.877500	0.880000	
14	0.792500	0.982500	0.912500	0.935000	0.965000	0.917500	0.922500	0.992500	0.837500	0.867500	0.890000	0.890000	0.822500	0.807500	0.887500	0.852500	0.855000	0.900000	0.922500	0.822500	
15	0.855000	0.970000	0.957500	0.970000	0.970000	0.940000	0.920000	0.985000	0.862500	0.907500	0.887500	0.925000	0.882500	0.850000	0.892500	0.815000	0.830000	0.915000	0.907500	0.870000	
16	0.855000	0.967500	0.962500	0.972500	0.960000	0.945000	0.920000	0.995000	0.867500	0.902500	0.885000	0.942500	0.902500	0.827500	0.902500	0.797500	0.815000	0.915000	0.932500	0.850000	
17	0.877500	0.957500	0.962500	0.972500	0.952500	0.955000	0.912500	0.990000	0.855000	0.905000	0.872500	0.937500	0.880000	0.827500	0.882500	0.845000	0.837500	0.912500	0.910000	0.852500	
18	0.865000	0.942500	0.952500	0.965000	0.955000	0.955000	0.917500	0.980000	0.847500	0.897500	0.895000	0.932500	0.892500	0.867500	0.895000	0.835000	0.840000	0.910000	0.912500	0.852500	
19	0.870000	0.970000	0.942500	0.975000	0.962500	0.937500	0.925000	1.005000	0.850000	0.910000	0.885000	0.920000	0.892500	0.790000	0.902500	0.820000	0.840000	0.920000	0.932500	0.842500	
20	0.850000	0.940000	0.960000	0.980000	0.955000	0.947500	0.922500	0.992500	0.852500	0.897500	0.875000	0.947500	0.890000	0.820000	0.897500	0.847500	0.835000	0.927500	0.920000	0.850000	
21	0.870000	0.975000	0.957500	0.965000	0.960000	0.952500	0.922500	0.992500	0.852500	0.910000	0.897500	0.957500	0.890000	0.855000	0.895000	0.812500	0.830000	0.920000	0.910000	0.857500	
22	0.870000	0.952500	0.952500	0.970000	0.965000	0.942500	0.912500	0.995000	0.840000	0.915000	0.885000	0.950000	0.905000	0.807500	0.910000	0.820000	0.835000	0.927500	0.910000	0.847500	
23	0.860000	0.965000	0.957500	0.962500	0.972500	0.952500	0.920000	1.000000	0.870000	0.912500	0.880000	0.927500	0.910000	0.837500	0.900000	0.820000	0.830000	0.925000	0.907500	0.842500	
24	0.862500	0.960000	0.952500	0.967500	0.982500	0.957500	0.920000	1.000000	0.847500	0.890000	0.887500	0.952500	0.902500	0.822500	0.887500	0.822500	0.822500	0.922500	0.897500	0.870000	
25	0.862500	0.960000	0.957500	0.965000	0.962500	0.947500	0.922500	0.982500	0.845000	0.905000	0.885000	0.957500	0.902500	0.810000	0.900000	0.857500	0.852500	0.920000	0.917500	0.865000	
26	0.857500	0.975000	0.955000	0.960000	0.955000	0.952500	0.920000	1.010000	0.862500	0.895000	0.885000	0.942500	0.895000	0.852500	0.895000	0.847500	0.845000	0.925000	0.912500	0.857500	
27	0.865000	0.957500	0.957500	0.960000	0.972500	0.957500	0.912500	1.002500	0.850000	0.882500	0.897500	0.935000	0.900000	0.842500	0.902500	0.835000	0.822500	0.922500	0.910000	0.852500	
28	0.870000	0.962500	0.957500	0.962500	0.977500	0.965000	0.905000	1.000000	0.847500	0.897500	0.887500	0.945000	0.895000	0.840000	0.910000	0.857500	0.847500	0.922500	0.922500	0.847500	
29	0.865000	0.960000	0.957500	0.960000	0.972500	0.945000	0.912500	1.007500	0.860000	0.905000	0.892500	0.957500	0.897500	0.830000	0.907500	0.835000	0.845000	0.917500	0.915000	0.842500	
30	0.875000	0.962500	0.957500	0.955000	0.965000	0.957500	0.910000	1.005000	0.852500	0.885000	0.890000	0.947500	0.907500	0.830000	0.907500	0.852500	0.820000	0.917500	0.915000	0.855000	
31	0.845000	0.972500	0.960000	0.962500	0.970000	0.955000	0.915000	0.997500	0.867500	0.910000	0.877500	0.952500	0.897500	0.840000	0.895000	0.827500	0.845000	0.922500	0.910000	0.852500	
32	0.870000	0.965000	0.957500	0.957500	0.972500	0.960000	0.915000	1.000000	0.847500	0.902500	0.890000	0.942500	0.905000	0.850000	0.905000	0.835000	0.832500	0.920000	0.912500	0.867500	
33	0.870000	0.965000	0.960000	0.952500	0.962500	0.962500	0.907500	1.005000	0.870000	0.915000	0.892500	0.947500	0.895000	0.847500	0.900000	0.830000	0.845000	0.915000	0.910000	0.862500	
34	0.870000	0.957500	0.957500	0.957500	0.965000	0.960000	0.920000	1.002500	0.872500	0.902500	0.892500	0.945000	0.902500	0.840000	0.900000	0.822500	0.842500	0.917500	0.917500	0.870000	
35	0.870000	0.965000	0.960000	0.952500	0.965000	0.960000	0.920000	0.992500	0.870000	0.895000	0.887500	0.935000	0.895000	0.852500	0.902500	0.822500	0.840000	0.925000	0.915000	0.867500	
36	0.880000	0.955000	0.957500	0.952500	0.962500	0.957500	0.917500	1.005000	0.857500	0.892500	0.892500	0.945000	0.895000	0.835000	0.902500	0.830000	0.852500	0.922500	0.917500	0.862500	
37	0.872500	0.962500	0.957500	0.955000	0.967500	0.955000	0.920000	1.007500	0.847500	0.910000	0.887500	0.952500	0.895000	0.820000	0.902500	0.825000	0.847500	0.915000	0.907500	0.865000	
38	0.857500	0.945000	0.960000	0.962500	0.972500	0.955000	0.920000	1.005000	0.865000	0.887500	0.895000	0.947500	0.895000	0.817500	0.902500	0.827500	0.835000	0.920000	0.915000	0.855000	
39	0.877500	0.955000	0.960000	0.952500	0.967500	0.960000	0.920000	0.992500	0.867500	0.902500	0.897500	0.942500	0.892500	0.825000	0.902500	0.842500	0.840000	0.912500	0.917500	0.860000	
40	0.880000	0.955000	0.957500	0.952500	0.970000	0.952500	0.907500	1.015000	0.860000	0.900000	0.890000	0.942500	0.897500	0.840000	0.897500	0.835000	0.837500	0.917500	0.912500	0.857500	
41	0.855000	0.955000	0.960000	0.960000	0.962500	0.952500	0.917500	1.000000	0.852500	0.887500	0.892500	0.930000	0.895000	0.845000	0.897500	0.825000	0.830000	0.920000	0.915000	0.855000	
42	0.872500	0.957500	0.960000	0.955000	0.970000	0.960000	0.915000	0.997500	0.867500	0.902500	0.887500	0.957500	0.895000	0.845000	0.905000	0.842500	0.832500	0.915000	0.912500	0.860000	
43	0.875000	0.962500	0.957500	0.945000	0.977500	0.955000	0.925000	1.005000	0.855000	0.905000	0.877500	0.942500	0.897500	0.840000	0.902500	0.812500	0.847500	0.917500	0.907500	0.862500	
44	0.875000	0.955000	0.960000	0.957500	0.965000	0.955000	0.920000	1.012500	0.855000	0.902500	0.880000	0.955000	0.900000	0.837500	0.905000	0.835000	0.820000	0.920000	0.907500	0.860000	
45	0.867500	0.972500	0.957500	0.952500	0.970000	0.957500	0.915000	1.012500	0.860000	0.902500	0.875000	0.952500	0.892500	0.842500	0.895000	0.832500	0.835000	0.922500	0.917500	0.860000	
46	0.855000	0.965000	0.957500	0.957500	0.967500	0.947500	0.907500	0.995000	0.857500	0.907500	0.892500	0.952500	0.897500	0.850000	0.905000	0.847500	0.845000	0.925000	0.922500	0.865000	
47	0.882500	0.962500	0.957500	0.955000	0.975000	0.950000	0.917500	0.997500	0.855000	0.907500	0.882500	0.937500	0.900000	0.845000	0.900000	0.820000	0.842500	0.922500	0.910000	0.860000	
48	0.862500	0.962500	0.957500	0.950000	0.975000	0.960000	0.915000	1.005000	0.865000	0.905000	0.877500	0.947500	0.895000	0.822500	0.905000	0.822500	0.837500	0.922500	0.922500	0.860000	
49	0.880000	0.965000	0.960000	0.955000	0.972500	0.957500	0.915000	0.992500	0.865000	0.897500	0.890000	0.955000	0.897500	0.850000	0.902500	0.825000	0.840000	0.925000	0.920000	0.865000	
mean:	0.867500	0.960833	0.957917	0.958417	0.968333	0.955000	0.916333	1.000917	0.857917	0.901000	0.887333	0.946750	0.897833	0.836417	0.901333	0.832250	0.837750	0.920833	0.913583	0.858500	
